ID,I1,I2,I3
46,5.681436120066792,3.762453782837838,6.426130239851773
47,NA,8.472926961258054,9.053293829783797
48,8.107792278751731,NA,4.519269126467407
49,4.184451058972627,NA,2.665101820603013
50,NA,7.012260246556252,NA
51,8.172395108267665,NA,2.7584392903372645
52,6.927250563167036,6.329675759188831,4.255841476842761
53,3.54879850987345,5.0491330632939935,9.800677965395153
54,9.455885568168014,4.458210696466267,8.05105637293309
55,4.859493931289762,8.7363730953075,8.97013696609065
56,NA,8.37763628223911,8.643577236216515
57,NA,NA,3.6852978402748704
58,2.675797059200704,0.7810987089760602,NA
59,5.063286977820098,NA,NA
60,1.1340406886301935,3.3955587656237185,2.5662311376072466
61,NA,NA,6.643247734755278
62,NA,NA,1.7809693445451558
63,0.9689091960899532,7.409915227908641,9.166338127106428
64,1.62466503912583,8.507342592347413,6.3576801610179245
65,3.866733042523265,0.26264704996719956,1.6684918897226453
66,5.661761935334653,8.666467368602753,9.281752170063555
67,NA,6.935127256438136,2.7661218820139766
68,NA,5.3465570183470845,3.473614032845944
69,4.546511452645063,8.372408032882959,9.476181692443788
70,8.13606771407649,5.100401085801423,8.531523905694485
71,9.023440857417881,1.3310946407727897,7.323898992035538
72,5.6204040558077395,3.677369710057974,4.864906491711736
73,4.753864023368806,6.809448292478919,NA
74,NA,4.551132267806679,NA
75,8.368187043815851,9.461051158141345,7.677354370243847
76,8.621883883606642,1.9290013425052166,NA
77,2.754322374239564,5.9295394364744425,2.834835632238537
78,7.057694140821695,NA,0.25685339234769344
79,0.9201226406730711,NA,NA
80,3.9582683402113616,0.3808958479203284,3.2416763226501644
81,3.1300750514492393,2.9141746810637414,NA
82,0.10709705296903849,5.259279028978199,NA
83,5.678802307229489,4.408668987452984,NA
84,2.7315507433377206,3.692555483430624,6.722631312441081
85,2.594688816461712,NA,0.13714563567191362
86,5.0272916397079825,8.097756521310657,7.064364980906248
87,8.250665967352688,6.968799051828682,6.944308276288211
88,NA,2.0791708072647452,4.454507080372423
89,4.3525487976148725,7.33932273928076,7.383603220805526
90,9.404528704471886,0.49807524774223566,8.316803192719817
91,4.326818021945655,0.25390227790921926,4.6065042819827795
92,2.1966968826018274,5.722129670903087,NA
93,5.063393970485777,6.891457689926028,NA
94,7.451346931047738,2.1885080612264574,2.9230230022221804
95,6.914330038707703,9.018804009538144,NA
96,6.876351088285446,5.097927539609373,4.971221126616001
97,4.068899638950825,NA,4.222230042796582
98,1.1581515008583665,2.0377703895792365,3.9468925376422703
99,4.712076985742897,7.144032944925129,1.471678800880909
100,NA,4.2435828084126115,7.74987229378894
101,6.412875975947827,9.53037976520136,8.381661984603852
102,7.957479215692729,4.322596313431859,5.2529991790652275
103,1.4445519563741982,5.8690523356199265,NA
104,5.173902250826359,3.425323413684964,2.899764149915427
105,NA,NA,2.8028302709572017
106,9.352719455491751,5.869483777787536,9.524906140286475
107,1.4547533891163766,3.52757464395836,0.21357976831495762
108,2.2556622023694217,0.5852523376233876,NA
109,4.470897372812033,NA,2.8531594085507095
110,6.094431849196553,6.434786315076053,8.02958422806114
111,3.75552887795493,3.0452587292529643,4.610539476852864
112,4.551789569668472,NA,2.2764773061499
113,5.8485626662150025,0.7543898979201913,6.357378999236971
114,1.3889352465048432,6.929292711429298,3.709400426596403
115,NA,NA,0.7293793628923595
116,1.4059981354512274,7.045254749245942,8.294941349886358
117,2.8291940200142562,NA,7.315692736301571
118,2.277418568264693,8.105061575770378,8.00809974083677
119,1.3917231815867126,7.200383124873042,5.193262626416981
120,4.678582530468702,4.395677295979112,1.3889880594797432
121,NA,6.708794126752764,NA
122,5.229419935494661,NA,6.801453426014632
123,NA,3.8870488083921373,6.890284412074834
124,NA,NA,2.8241750155575573
125,2.6728865574114025,9.644897158723325,4.653282146900892
126,4.735514237545431,NA,4.622835109476
127,8.785219129640609,2.8679736726917326,9.773548424709588
128,1.5712465066462755,7.877544844523072,9.426210727542639
129,NA,8.022250235080719,NA
130,2.054910014849156,NA,3.256163075566292
131,3.7150055821985006,NA,4.007028851192445
132,NA,NA,9.646292300894856
133,0.6702348170801997,4.120806339196861,9.927740732673556
134,7.762020621448755,8.14190611243248,7.315653038676828
135,8.340470767579973,3.4937259275466204,9.736466261092573
136,3.0033719283528626,9.669093419797719,4.654388539493084
137,3.8590569351799786,1.1558907479047775,1.8388500134460628
138,5.3130747633986175,3.9405986946076155,4.951032428070903
139,NA,6.343598847743124,8.252543082926422
140,8.821597818750888,8.849797763396055,3.6564683681353927
141,0.9210968459956348,5.802585941273719,9.049095991067588
142,4.545525151770562,8.798173239920288,3.5806204192340374
143,NA,6.551240894477814,2.0547405257821083
144,4.75356682902202,6.959477462805808,8.09713598806411
145,6.409016293473542,7.190027686301619,NA
146,NA,NA,8.628731821663678
147,2.415100720245391,0.20778795704245567,NA
148,8.88492648722604,4.79240300366655,2.8331081615760922
149,7.435980220325291,1.8190904520452023,9.845647618640214
150,0.7535237190313637,0.12044807663187385,NA
151,2.2352889110334218,9.463626532815397,3.3070567436516285
152,9.997941076289862,8.580231429077685,8.25276143848896
153,8.185895350761712,NA,3.6388019705191255
154,1.035043685697019,1.8519779248163104,5.246682041324675
155,NA,7.150572824757546,NA
156,0.07692687679082155,3.5474705533124506,1.3980604754760861
157,4.038439062424004,NA,9.235153230838478
158,4.390084908809513,3.919673915952444,2.372494605369866
159,5.499289091676474,NA,9.979999356437474
160,3.6432443815283477,5.8697096304968,2.185185367707163
161,3.9742122939787805,6.52589968405664,2.602280431892723
162,4.24049464520067,3.726505315862596,1.247520709875971
163,2.982367209624499,7.002223304007202,9.0397265600040555
164,4.520038343034685,NA,5.079309809952974
165,7.315545426681638,3.387502992991358,3.2570257177576423
166,3.48050617845729,6.505811254028231,NA
167,8.628384701441973,4.478770084679127,NA
168,8.971971266437322,1.8213809933513403,NA
169,0.8660651813261211,6.573075233027339,6.63035859586671
170,2.2852385602891445,NA,NA
171,6.481815651059151,6.859538163989782,NA
172,7.192052472382784,8.755334722809494,NA
173,5.81753785489127,5.150076535064727,8.947732055094093
174,4.399166053626686,4.61731213144958,NA
175,9.272312296088785,7.909983026329428,1.9700757134705782
176,3.1793720577843487,2.4735177820548415,8.655669409781694
177,3.0533643066883087,0.21460837684571743,8.980527396779507
178,9.675434802193195,NA,4.798486398067325
179,2.7944249706342816,9.129562431480736,4.220364231150597
180,NA,1.627495470456779,1.2660189461894333
181,7.434561508707702,NA,7.663917415775359
182,7.902230799663812,2.5908693205565214,9.843362411484122
183,8.495550653897226,4.921963184606284,7.406477020122111
184,9.678041527513415,6.247514169663191,2.1943235443904996
185,3.8901388831436634,2.2837062855251133,NA
186,5.660482763778418,NA,NA
187,0.8069410314783454,5.038198544643819,NA
188,3.1565036019310355,3.186600818298757,NA
189,0.1538799819536507,NA,9.811883014626801
190,4.951475269626826,5.848817371297628,5.752600668929517
191,7.042006093543023,NA,7.377005142625421
192,1.7304118117317557,6.555374527815729,1.890775898937136
193,NA,5.389390939380974,6.260637515224516
194,6.134399848524481,4.131088594440371,1.8290816503576934
195,7.722823480144143,8.863764237612486,5.091889679897577
196,9.311160957440734,3.4281510021537542,9.960402816068381
197,8.817894677631557,NA,NA
198,1.8274219916202128,8.678749476093799,0.7205184479244053
199,7.532565162982792,5.104740639217198,0.5009323987178504
200,NA,4.6682655438780785,7.53751179901883
201,7.408014896791428,8.731002060230821,0.9184223762713373
202,8.18501195171848,1.774531037081033,7.864020050037652
203,8.036437565460801,2.8852747101336718,6.166048089507967
204,9.1227159765549,NA,2.262355829589069
205,4.54594109673053,3.7096413411200047,4.974064263515174
206,8.860476987902075,NA,5.974993535783142
207,9.01663594180718,NA,8.389198975637555
208,1.354004954919219,9.28314980585128,9.656183053739369
209,NA,2.418488203547895,2.9481314145959914
210,6.803781867492944,8.709129262715578,4.343562428839505
211,0.8873468195088208,5.041850698180497,1.5623021009378135
212,3.4705923381261528,5.232841942925006,NA
213,NA,6.818144875578582,3.127129548229277
214,3.9359974930994213,5.541327919345349,5.847245897166431
215,NA,NA,0.0889127654954791
216,4.623109232634306,NA,2.3036750103347003
217,NA,NA,NA
218,4.322882303968072,1.994394138455391,2.132687703706324
219,1.8135929247364402,9.483566521666944,8.32542521180585
220,NA,1.5844960091635585,8.967930024955422
221,0.5474729277193546,5.915228477679193,0.2899564290419221
222,5.396896805614233,8.232582304626703,3.38623940711841
223,0.8850250160321593,7.738218812737614,0.8997526112943888
224,6.841807172168046,8.473675567656755,NA
225,5.636955322697759,NA,4.114141657482833
226,7.593343167100102,9.73910509608686,4.0344174997881055
227,6.3016512570902705,4.652629159390926,3.5774263041093946
228,5.213378705084324,2.3638222413137555,6.0950162704102695
229,8.522614750545472,3.556949198246002,NA
230,4.34347016736865,4.409625648986548,8.826601214241236
231,NA,8.645234887953848,6.597422945778817
232,1.2711465079337358,6.596577714662999,9.855166713241488
233,8.942934579681605,0.8540894160978496,3.7495766347274184
234,8.091029417701066,2.7102116704918444,2.892875599209219
235,8.131868713535368,4.306695037521422,9.08831489738077
236,2.4489015829749405,5.767728860955685,3.8516447646543384
237,8.374293209053576,2.594917176757008,6.920659539755434
238,2.6242146594449878,4.802703596651554,3.164514312520623
239,NA,2.947378745302558,6.094070691615343
240,7.572811066638678,2.4609285802580416,0.41034214198589325
241,8.525302207563072,7.707544008735567,6.239998016972095
242,NA,6.16319180931896,7.1102942316792905
243,2.691168978344649,NA,NA
244,NA,7.480955426581204,8.767790438141674
245,NA,2.289038388989866,8.918016953393817
246,9.447880862280726,7.774443638045341,6.975677523296326
247,5.677509151864797,3.0120448186062276,2.577782361768186
248,6.283398985397071,4.240005968604237,2.1743824402801692
249,NA,1.8066492560319602,7.66854329733178
250,NA,5.831590564921498,0.2292222366668284
251,9.802032585721463,0.8268952695652843,5.183536803815514
252,8.077214458025992,0.16712782438844442,4.422798966988921
253,0.4598253220319748,3.017790848389268,9.691790542565286
254,8.919021007604897,4.065431489143521,1.0333164688199759
255,9.953511073254049,NA,0.46360284090042114
256,4.690581001341343,7.057462981902063,8.362099742516875
257,2.574447258375585,8.887130692601204,0.5514815775677562
258,9.66040234779939,8.884295581374317,0.442118514329195
259,NA,NA,NA
260,7.622492415830493,0.5168776633217931,9.180394555442035
261,7.408344533760101,NA,7.983673759736121
262,NA,2.2617041249759495,4.8389713279902935
263,9.869317372795194,NA,5.270217529032379
264,6.723235687240958,8.911486321594566,5.903748900163919
265,1.2679361226037145,6.734159174375236,4.731729454360902
266,2.570404887665063,3.9810043410398066,9.682653271593153
267,NA,NA,9.51868545031175
268,1.2836954463273287,0.350747627671808,6.07477139448747
269,6.4756318111903965,NA,NA
270,9.21255495166406,7.181610797997564,0.40547462413087487
271,2.5563656305894256,4.606246785260737,8.207860451657325
272,6.9516012142412364,9.777463977225125,3.4503086283802986
273,7.486481205560267,5.249419659376144,0.659108217805624
274,7.224865052849054,5.019060513004661,6.29082384519279
275,9.658507055137306,0.8005201537162066,8.569615040905774
276,8.49246037658304,9.952358787413687,8.650933497119695
277,0.5727460351772606,3.7748181354254484,5.834965261165053
278,5.32298311823979,2.885786360129714,0.20310311345383525
279,NA,0.14426315436139703,0.13207725947722793
280,NA,NA,0.38031682604923844
281,3.585421300958842,NA,5.067592754494399
282,6.684691410046071,3.768194313161075,7.1081159566529095
283,2.0567528693936765,6.770286944229156,3.329462211113423
284,0.9815971273928881,NA,1.5523746376857162
285,5.392324693966657,7.859850630629808,9.702915665693581
286,6.858086893334985,NA,NA
287,9.17490042746067,8.281169517431408,NA
288,4.35191675554961,5.139324755873531,2.0385173126123846
289,8.133941928390414,4.135194907430559,5.625574667938054
290,2.8736796067096293,NA,2.164872419089079
291,7.201164793223143,7.142359358258545,7.396221924573183
292,3.989848638884723,NA,2.4965130467899144
293,NA,0.2793442225083709,0.30097741866484284
294,NA,2.2834728099405766,NA
295,4.973825612105429,0.1825009356252849,3.1415803218260407
296,7.94350114883855,NA,1.3929785415530205
297,6.8954502465203404,5.405605302657932,4.16485880035907
298,3.0381599767133594,9.163655349984765,3.398970679845661
299,7.366457537282258,8.569302069954574,2.5810747779905796
300,9.16508995462209,0.8092614635825157,1.1600479879416525
301,5.737525946460664,0.25058501632884145,1.1886678892187774
302,0.6250815303064883,7.273955966811627,1.4222630742006004
303,5.712998835369945,9.014906676020473,8.962487417738885
304,7.840211903676391,7.8239818452857435,8.775265701115131
305,6.3705586502328515,4.922576220706105,9.541521018836647
306,0.5427113361656666,1.3108996371738613,5.350089350249618
307,8.081972633954138,6.312714882660657,7.895171318668872
308,8.91584514407441,1.8592367973178625,8.337881225161254
309,5.708554100710899,5.121274436824024,9.148794589564204
310,7.149693157989532,3.1580948876217008,4.426618616562337
311,1.8598212907090783,8.472901966888458,7.395685696974397
312,0.9910809132270515,NA,3.8093791459687054
313,3.9206654112786055,6.896046604961157,5.637825154699385
314,6.38806008733809,0.3462172276340425,2.9279786651022732
315,NA,7.071471293456852,6.503322562202811
316,1.5756815485656261,6.8733242293819785,9.684117494616657
317,NA,NA,1.589835942722857
318,7.353283523116261,0.004973919130861759,3.3743581268936396
319,3.3101204712875187,0.004565196577459574,NA
320,5.6280957674607635,NA,4.639092837460339
321,8.952166272792965,1.075929058715701,1.6464863857254386
322,4.3947621691040695,NA,5.467125508002937
323,6.2279021088033915,5.6828204449266195,0.643837267998606
324,1.444905821699649,1.5545064979232848,5.320908529683948
325,6.81540934368968,8.34711371222511,2.70297342678532
326,1.812513170298189,NA,9.353697702754289
327,4.1449714242480695,7.91231153300032,4.880536030977964
328,3.1104655703529716,7.707393106538802,NA
329,NA,NA,9.744356342125684
330,NA,0.8810603688471019,0.9675847413018346
331,3.4980392758734524,9.129617654252797,4.65161541942507
332,3.437308429274708,6.9606961333192885,1.7175441049039364
333,NA,5.526725593954325,2.0488894660957158
334,NA,NA,6.050185768399388
335,7.404559492133558,9.236470793839544,9.797249811235815
336,3.1943546538241208,0.7286482094787061,4.017044024076313
337,3.330020986031741,8.571612702216953,6.353755225427449
338,1.2104864255525172,4.76851507788524,1.7126948037184775
339,9.238108936697245,NA,5.581301210913807
340,8.48744391463697,0.9668506006710231,NA
341,NA,1.4871334936469793,5.480655236169696
342,9.954417767003179,NA,8.760006227530539
343,8.52563070366159,2.501711582299322,9.711536092218012
344,2.8155848057940602,8.619813793338835,NA
345,8.221335301641375,4.310569744557142,9.922285694628954
346,1.1791333765722811,NA,6.247149659320712
347,6.138026260305196,5.724455376621336,1.279658623971045
348,5.557209029793739,0.023863387759774923,NA
349,3.0409450992010534,4.479545794893056,NA
350,7.482092545833439,2.76527960319072,5.978119650389999
351,6.767353625036776,7.24406119203195,4.815172732342035
352,9.293560800142586,4.041782801505178,4.363534215372056
353,1.1325674154795706,2.624473199248314,9.197545882780105
354,1.83922138530761,3.37597539415583,7.248078680131584
355,1.4291157317347825,6.3316902867518365,0.7654115208424628
356,2.0572305587120354,1.634331673849374,8.562166462652385
357,9.210396262351424,NA,0.5129034887067974
358,6.660842064302415,3.5577769996598363,1.4642672915942967
359,2.613905763719231,2.130853752605617,NA
360,1.8862656806595623,NA,NA
361,5.714324077125639,9.637392919976264,2.9187253303825855
362,3.0519393808208406,0.7167671341449022,NA
363,NA,8.866006832104176,7.15750731062144
364,3.8084005238488317,5.571501697413623,4.352695397101343
365,1.221220854204148,8.143570916727185,NA
366,NA,3.756453508976847,0.2266599121503532
367,4.771680955309421,5.977170991245657,4.679380445741117
368,5.941928466781974,5.881477459333837,NA
369,3.6013071960769594,9.410515101626515,NA
370,9.18319555465132,7.438150353264064,9.479788448661566
371,9.169843052513897,0.028159855864942074,9.399169427342713
372,9.216853210236877,4.820946683175862,0.10917337611317635
373,1.8647342501208186,0.11938187759369612,NA
374,7.614096966572106,4.754116369877011,6.015176728833467
375,7.25068740779534,1.4185043587349355,6.79502384737134
376,5.4418743890710175,8.227736686822027,8.149081305600703
377,8.326141198631376,3.707078795414418,4.403344162274152
378,6.433580941520631,NA,7.04987803241238
379,0.6781200296245515,3.5245566559024155,NA
380,4.027376545127481,0.29236454516649246,NA
381,8.948283395729959,7.124831252731383,7.50672921538353
382,3.227573619224131,0.3042498789727688,2.4461520672775805
383,NA,6.281643849797547,4.768902531359345
384,9.433132570702583,4.835070308763534,NA
385,0.38594479905441403,0.163106145337224,0.8825936843641102
386,3.3780877431854606,NA,3.7322283210232854
387,NA,NA,0.023306075017899275
388,6.953918831422925,NA,1.7091348650865257
389,5.755855580791831,5.712271130178124,0.04442509729415178
390,9.924944329541177,7.200575068127364,5.290822780225426
391,0.7825227826833725,1.612719683907926,NA
392,2.472072644159198,2.4084878456778824,9.189265272580087
393,7.464131060987711,2.8005725261755288,0.8966356725431979
394,3.65285626379773,5.317422640509903,NA
395,NA,9.189793402329087,7.418894660659134
396,0.47757498221471906,4.593275850638747,2.202388837467879
397,4.752304749563336,9.940347927622497,3.012210289016366
398,4.922606290783733,0.8232756447978318,8.770413987804204
399,5.435709436424077,6.494257776066661,9.094397565349936
400,NA,6.609276197850704,NA
401,8.089932641014457,7.260450932662934,7.632686956785619
402,7.81702728709206,8.316540059167892,5.442421536426991
403,0.564254391938448,1.8607113836333156,NA
404,NA,5.525036440230906,3.628223903942853
405,NA,9.538783815223724,NA
406,7.149725055787712,0.06285922601819038,9.760221363976598
407,0.38658222649246454,5.358786014840007,4.815640796441585
408,NA,1.8521661055274308,4.220125381834805
409,NA,6.45243807695806,NA
410,2.960375645197928,8.62485442776233,3.4560174960643053
411,1.0254040989093482,NA,2.115156394429505
412,NA,5.832265361677855,2.767073961440474
413,0.5021135718561709,3.3724944246932864,2.018451339099556
414,NA,NA,7.210714570246637
415,6.911957652773708,4.18202931759879,NA
416,7.867374434135854,0.11779604945331812,3.3958341227844357
417,1.1651397938840091,1.782766266260296,9.827711498364806
418,0.4830792755819857,5.422137719579041,9.099404078442603
419,NA,7.192747623194009,3.62901842687279
420,NA,NA,1.174259779509157
421,NA,1.4096140372566879,1.3548419158905745
422,5.151600576937199,NA,NA
423,5.516823921352625,5.831897682510316,NA
424,2.152893180027604,3.195425351150334,NA
425,0.12285778066143394,3.7486251071095467,9.173864203039557
426,NA,2.584239444695413,4.7370915417559445
427,6.120535109657794,NA,7.22519006812945
428,1.592041659168899,4.954947249498218,6.109419383574277
429,7.941003225278109,3.3335001533851027,NA
430,4.399307174608111,4.5592822204343975,7.185368230566382
431,NA,NA,NA
432,4.5167988538742065,9.097712633665651,4.273170272354037
433,NA,7.088600774295628,4.937499400693923
434,2.8662917390465736,6.715159947052598,9.197575657162815
435,3.4461389551870525,NA,2.034675555769354
436,1.6433226061053574,4.642001350875944,5.778380399569869
437,5.972424338106066,4.94441466871649,5.75250135967508
438,NA,8.283920846879482,NA
439,0.273122179787606,4.530761064961553,7.975915388669819
440,9.803968123160303,NA,6.631836744491011
441,8.71755450963974,9.112660675309598,3.772223514970392
442,3.591003913898021,4.449396694544703,NA
443,0.5619021411985159,3.4498168947175145,9.786134930327535
444,5.893286413047463,2.35093665542081,8.221886318642646
445,3.322121277451515,4.151069158688188,9.2151311179623
446,0.36874170880764723,3.0253175226971507,4.310339903458953
447,7.3012058809399605,6.877337342593819,3.3129938831552863
448,1.173779123928398,1.9603381189517677,6.741057599429041
449,9.48033640626818,9.520820358302444,6.930512422695756
450,5.095861870795488,0.30676948139443994,8.069438119418919
451,6.069969774689525,3.0157791380770504,NA
452,NA,8.41527016600594,0.9198544081300497
453,NA,8.854814702644944,3.37479583453387
454,3.3702247706241906,3.689004711341113,5.891421937849373
455,6.771279426757246,0.7862292951904237,0.7103546825237572
456,1.6125549306161702,2.894260350149125,3.1759898737072945
457,8.026085218880326,NA,8.630103159230202
458,9.51186148216948,7.318366796243936,1.532930873800069
459,6.346540316008031,1.54663109453395,4.881543023511767
460,2.4077512905932963,0.9142962726764381,9.409751924686134
461,4.695355463773012,2.055650681722909,NA
462,5.233083702623844,9.435522696003318,3.036888809874654
463,NA,9.540021971333772,8.861080098431557
464,2.6143865450285375,NA,5.977657700423151
465,NA,NA,NA
466,NA,2.2656753635965288,8.798915948718786
467,8.948023957200348,9.439740593079478,0.21661289501935244
468,3.829743913374841,9.625944092404097,2.6313392189331353
469,8.69119067210704,2.1699703251942992,1.6433468693867326
470,1.6657105297781527,9.262330916244537,6.402808376587927
471,8.781534782610834,3.9888608921319246,NA
472,1.1507442640140653,NA,3.456730619072914
473,NA,3.709933825302869,6.761558570433408
474,7.402003661263734,NA,1.5291605773381889
475,NA,5.888683886732906,1.666198663879186
476,1.2089123809710145,0.00674582552164793,6.777852128725499
477,NA,4.525558487512171,5.828966542612761
478,NA,4.050114750862122,1.6890042903833091
479,NA,6.468441281467676,NA
480,7.938884270843118,3.6629657144658267,2.8507477324455976
481,4.6154688112437725,7.612641726154834,7.830520246643573
482,3.3033226104453206,8.673989516682923,NA
483,6.04803841561079,1.2950895982794464,8.994449228048325
484,NA,4.6783928060904145,6.8536784034222364
485,2.304524681530893,NA,3.933853292837739
486,3.082726502325386,3.8707317668013275,8.745767490472645
487,7.134805952664465,6.5846140938811,2.296303294133395
488,0.839699599891901,6.740217723418027,5.100322426296771
489,1.3125697057694197,3.0857737665064633,NA
490,0.10185250313952565,7.327230086084455,0.8671126677654684
491,NA,7.679732597898692,8.564685792662203
492,8.024420191068202,1.382139641791582,3.364272960461676
493,NA,7.725668486673385,1.785464494023472
494,6.251131524331868,2.3846623999997973,8.243032803293318
495,7.485611303709447,4.648702945560217,2.364475200884044
496,6.446455782279372,3.2140595791861415,NA
497,4.500568767543882,1.7424468323588371,0.5242848582565784
498,0.4586402769200504,5.020742930937558,5.958910344634205
499,7.140660809818655,6.225677405018359,5.856215914245695
500,NA,5.321100333239883,NA
501,7.075438026804477,3.9023155928589404,2.0766994263976812
502,NA,3.4503499302081764,5.367793454788625
503,1.9290509563870728,3.226114739663899,8.041514230426401
504,1.89644391881302,0.6281068292446434,5.3987274505198
505,1.9593221950344741,NA,7.869443229865283
506,NA,2.819371873047203,6.544907365459949
507,NA,2.179427961818874,NA
508,6.870834769215435,8.943001523148268,8.37900745915249
509,9.176364054437727,5.956829646602273,6.969930536579341
510,0.5642225267365575,8.69247312657535,NA
511,2.0599630218930542,0.850567021407187,3.101796756964177
512,NA,NA,NA
513,NA,0.9529872145503759,9.260415711905807
514,NA,2.190727984998375,0.31424537766724825
515,3.1426230422221124,6.762764931190759,4.995410868432373
516,6.400033340323716,6.195226600393653,1.8655163142830133
517,8.48111504688859,7.814374966546893,0.20858235657215118
518,4.6779679716564715,8.738942830823362,3.2403243030421436
519,7.8405903140082955,0.9405807056464255,8.900759075768292
520,2.2447250643745065,NA,2.8847456676885486
521,6.760062070097774,NA,NA
522,0.11603900464251637,5.170713609550148,7.043652085121721
523,7.36468048999086,0.9459302783943713,NA
524,7.884597680531442,1.9264183472841978,9.492940141353756
525,9.440593575127423,3.2617444382049143,9.89792476175353
526,NA,5.40244119707495,0.2622991078533232
527,NA,7.0828080154024065,6.956959145609289
528,9.936339315026999,7.166704500559717,2.1508583100512624
529,0.2928191586397588,NA,9.33247764594853
530,1.0872435965575278,3.058811619412154,2.349485051818192
531,NA,5.8803628967143595,3.669802686199546
532,4.197966575156897,8.531406309921294,7.549065377097577
533,8.47262610681355,NA,4.529045573435724
534,9.484165832400322,8.15706085646525,6.124705837573856
535,4.8304866370745,5.581351560540497,7.563516607042402
536,1.7946623195894063,0.7213261420838535,0.709386020898819
537,4.48356922250241,7.513233115896583,0.1814785902388394
538,3.1819930393248796,3.1800449825823307,5.570285632275045
539,NA,2.963234030175954,9.076649139169604
540,6.286668078973889,0.5318164266645908,1.3857951969839633
541,6.763435446191579,8.076753576751798,9.585698859300464
542,5.608177250251174,7.933409495744854,NA
543,4.163695101160556,1.1271097790449858,NA
544,5.151353112887591,5.23066318128258,0.9814712288789451
545,9.341922514140606,7.139243399724364,0.5259682005271316
546,NA,4.338314556516707,NA
547,8.70819543953985,8.639595182612538,4.086388312280178
548,5.508673754520714,NA,5.740242276806384
549,0.6295688357204199,4.598439170513302,NA
550,2.452973921317607,4.134653504006565,NA
551,NA,5.508227390237153,9.815223959740251
552,4.317722446285188,NA,0.7142445002682507
553,5.946051198989153,2.1889507793821394,1.4026384125463665
554,1.8355765799060464,1.7243561195209622,NA
555,NA,8.793852771632373,NA
556,6.709699719212949,6.9932403694838285,8.527128093410283
557,7.137359401676804,1.3278238521888852,1.5424113115295768
558,9.782266865950078,6.886008414439857,NA
559,NA,NA,3.6260544741526246
560,1.4693185314536095,8.644344322383404,1.5571040473878384
561,3.849359315354377,2.718306235037744,NA
562,NA,1.3407153263688087,0.5798996775411069
563,NA,0.20526439417153597,NA
564,2.9824059223756194,1.7400817410089076,4.448431460186839
565,2.996016931720078,0.27602759888395667,NA
566,9.096241281367838,3.3408640418201685,NA
567,7.121358914300799,5.313458282034844,NA
568,8.99875363567844,NA,6.514877935405821
569,6.979520421009511,3.963446132838726,1.6391979134641588
570,NA,2.4670748761855066,4.029756640084088
571,7.445159996859729,1.5715065645053983,0.9425971005111933
572,3.00807629711926,2.3260746616870165,NA
573,3.556371957529336,6.66569133521989,0.757202806416899
574,3.7643286562524736,6.0584522690624,7.417820245027542
575,3.0014832853339612,9.156318940222263,8.191553407814354
576,1.634898129850626,NA,8.29413311323151
577,6.263703957665712,2.526491906028241,3.558020326308906
578,1.8737285467796028,NA,1.9183340854942799
579,3.91418413259089,NA,NA
580,NA,2.146025386173278,NA
581,2.4982550274580717,1.3238491653464735,9.286026135087013
582,NA,NA,1.7058658343739808
583,6.1004912364296615,1.5062156645581126,4.040704942308366
584,6.715964514296502,6.773222421761602,4.747928075958043
