lower_bound,upper_bound,conf.level,eff_size
0.9846793535396501,0.9991050097423938,0.9,0.125
0.0857808207279439,0.09615452408589818,0.9,0.125
0.08752544211110157,0.09714568573272794,0.9,0.125
-0.8108611896491287,-0.8042261102624766,0.9,0.125
1.047515319905324,1.0603055133416646,0.9,0.125
0.15566079846858882,0.1675176978959246,0.9,0.125
0.15041537116571677,0.16099359323551796,0.9,0.125
-0.7458338712929697,-0.7304357717027812,0.9,0.125
0.9283469846945256,0.9401765733000269,0.9,0.125
0.03613639457022315,0.04623109148216506,0.9,0.125
0.028279424263212387,0.038495401063819414,0.9,0.125
-0.8660099762420734,-0.8527252747852871,0.9,0.125
1.0785131932220804,1.087712581701341,0.9,0.125
0.18312119005635735,0.1967577386440227,0.9,0.125
0.17689260544026114,0.1876499505573697,0.9,0.125
-0.7164021605635732,-0.7019646150194778,0.9,0.125
0.9543629913609363,0.9699936619573394,0.9,0.125
0.0655125481393966,0.07365483618974854,0.9,0.125
0.059745961906895184,0.06913925009859083,0.9,0.125
-0.8352174688284818,-0.8246141416559422,0.9,0.125
1.0736776310890719,1.081700453822656,0.9,0.125
0.18126082225439819,0.19352189520204757,0.9,0.125
0.17416603408441628,0.1860792401081337,0.9,0.125
-0.71775458540804,-0.7050289321449928,0.9,0.125
0.9530593408494312,0.9698506357073793,0.9,0.125
0.06119515933826337,0.07203476697694053,0.9,0.125
0.054887812590597454,0.06621659652091277,0.9,0.125
-0.8399150598442794,-0.8268819763778624,0.9,0.125
1.1052645298452675,1.1171548626856018,0.9,0.125
0.21033969543118863,0.22182236183565793,0.9,0.125
0.20559977385539743,0.21430574287381451,0.9,0.125
-0.6893260822644848,-0.6792972893294812,0.9,0.125
0.9827392474949777,0.9958057196447514,0.9,0.125
0.09215528842609781,0.10308537933134683,0.9,0.125
0.08574395323560155,0.09726460033854685,0.9,0.125
-0.8091969480613624,-0.7988602658286951,0.9,0.125
-0.7428124614487555,-0.7338598126273085,0.9,0.25
0.15002289779577332,0.1593407465276191,0.9,0.25
0.15572381044481978,0.1656538209610372,0.9,0.25
1.0492572063646417,1.0617827341947486,0.9,0.25
-0.6230074483161061,-0.6126972787529583,0.9,0.25
0.26959676006045213,0.2796826625835327,0.9,0.25
0.2758537069588221,0.2878750588397865,0.9,0.25
1.1702810065357747,1.181589593769337,0.9,0.25
-0.7109864968789362,-0.7023423939833375,0.9,0.25
0.18213591664173856,0.19204367501767056,0.9,0.25
0.19073261786381435,0.19968521926470087,0.9,0.25
1.082663260436125,1.0934733658643288,0.9,0.25
-0.5927979698958857,-0.5827804072483534,0.9,0.25
0.3022833229342434,0.3137413142951198,0.9,0.25
0.31157135873262237,0.3207350822514195,0.9,0.25
1.198473497192695,1.2111695204689295,0.9,0.25
-0.7139599680149031,-0.703140948663591,0.9,0.25
0.1789140196299692,0.19078893262103214,0.9,0.25
0.18827796011456252,0.19902593537403163,0.9,0.25
1.0795244525886891,1.0921503156243146,0.9,0.25
-0.5918407718775656,-0.5818926829066103,0.9,0.25
0.3003755416852302,0.3091644594378049,0.9,0.25
0.307276511002608,0.32043398141916585,0.9,0.25
1.201535795406827,1.2114528242850395,0.9,0.25
-0.6801525525522959,-0.6711066751315213,0.9,0.25
0.21101900658803896,0.22226071985941268,0.9,0.25
0.22193759510887132,0.23013714470188762,0.9,0.25
1.1138105592034644,1.126046011963856,0.9,0.25
-0.5625686881652836,-0.5500909740885481,0.9,0.25
0.33199372738412986,0.342440572223104,0.9,0.25
0.3401118557383616,0.3500186025026442,0.9,0.25
1.2338370996639854,1.2437550688691172,0.9,0.25
-0.7456466633448383,-0.7347403538416263,0.9,0.25
0.1547409695679421,0.1684778700207451,0.9,0.25
0.15426093327886148,0.1627682440986667,0.9,0.25
1.052156456604079,1.0648257916333572,0.9,0.25
-0.6254265572324299,-0.610854237558537,0.9,0.25
0.2772045984466589,0.2903122079384357,0.9,0.25
0.2774926118202775,0.2878475446835983,0.9,0.25
1.1762427140403482,1.1873570295676978,0.9,0.25
-0.7135796977978716,-0.7032081376163039,0.9,0.25
0.18510723935803938,0.198457788193451,0.9,0.25
0.18496088261794416,0.1980518993820081,0.9,0.25
1.0823407316258484,1.094487257695159,0.9,0.25
-0.5902088088066533,-0.5814294089368911,0.9,0.25
0.3076490672153575,0.3156978010958883,0.9,0.25
0.3084876774544033,0.31851024173964876,0.9,0.25
1.2079353000644877,1.2200112991453753,0.9,0.25
-0.7205293680670082,-0.706540649915228,0.9,0.25
0.18175778376826837,0.19116452051144142,0.9,0.25
0.17872662775958484,0.19246892852524122,0.9,0.25
1.0806688977562884,1.0908401465261561,0.9,0.25
-0.5953132600376462,-0.585448921710606,0.9,0.25
0.30487133049594783,0.3138596122553239,0.9,0.25
0.30364393398914236,0.3151210755450118,0.9,0.25
1.2020015039557304,1.2158314131855117,0.9,0.25
-0.6878807035551191,-0.6785023232331406,0.9,0.25
0.21349511311770875,0.22166374327179503,0.9,0.25
0.2097352664550144,0.22279333850605287,0.9,0.25
1.1096258361252864,1.121399132272757,0.9,0.25
-0.5650334364331521,-0.5549273569175708,0.9,0.25
0.33413848875364577,0.34598064967983805,0.9,0.25
0.33489486465007573,0.3470200273197839,0.9,0.25
1.234259149701901,1.2488259310730085,0.9,0.25
-0.7371573900789495,-0.7273231011567189,0.9,0.25
0.15355722901536709,0.16326237653329995,0.9,0.25
0.15677146121777588,0.169365380582953,0.9,0.25
1.0506603529060494,1.0628919405180974,0.9,0.25
-0.6162361289516106,-0.607450654101146,0.9,0.25
0.2717346586530242,0.28157954264480095,0.9,0.25
0.2771826089072164,0.2892029587838815,0.9,0.25
1.172376085526268,1.1839486921031106,0.9,0.25
-0.7119205052017101,-0.6993219217236641,0.9,0.25
0.18431162234581772,0.194820570628569,0.9,0.25
0.18604307898115396,0.20007606119057675,0.9,0.25
1.0790123683089377,1.091928549202039,0.9,0.25
-0.5926146817133824,-0.5791064648923234,0.9,0.25
0.3059493085828409,0.3144068096411525,0.9,0.25
0.3080338976803975,0.3200372943881687,0.9,0.25
1.2031425066489343,1.2130503519950875,0.9,0.25
-0.7110731281838397,-0.7026974978640805,0.9,0.25
0.1814211862504523,0.1909410413341369,0.9,0.25
0.18165101859004606,0.19576325997710303,0.9,0.25
1.0768339846406771,1.0891074262759426,0.9,0.25
-0.5931537725316188,-0.5803400387700486,0.9,0.25
0.2985972728200535,0.3093244241519214,0.9,0.25
0.3042219186654459,0.31797973984294886,0.9,0.25
1.1976195230311113,1.2075919777436095,0.9,0.25
-0.6840163686279652,-0.6735060744934561,0.9,0.25
0.20941125966069335,0.21839480520800975,0.9,0.25
0.21491272226806746,0.22605582850294714,0.9,0.25
1.10674907942053,1.1183468471694218,0.9,0.25
-0.5607366901428046,-0.5514432423618757,0.9,0.25
0.3309444865853254,0.33908577578220533,0.9,0.25
0.3365240630129793,0.3479823888452614,0.9,0.25
1.225806147991738,1.238971984514049,0.9,0.25
1.3600443322950437,1.3739723669680395,0.9,0.5
0.47088950859062156,0.4850369831326515,0.9,0.5
0.46178372884847513,0.47108613348389305,0.9,0.5
-0.43380389153716264,-0.4210399776729042,0.9,0.5
1.4833909238397884,1.4952291099101227,0.9,0.5
0.5885250903079671,0.5993466562164776,0.9,0.5
0.5810016078203784,0.5902442892059558,0.9,0.5
-0.3097347134789112,-0.2999121750526601,0.9,0.5
1.3329824723184334,1.3425407033681755,0.9,0.5
0.4386995835973888,0.4480334159846422,0.9,0.5
0.42919312688542494,0.4437354043534346,0.9,0.5
-0.4637620528533257,-0.45606951682945285,0.9,0.5
1.4485270175044913,1.4620287062519064,0.9,0.5
0.5563110868208864,0.569677107298651,0.9,0.5
0.547773851214794,0.5587689339923334,0.9,0.5
-0.3418493924961501,-0.33079803861057994,0.9,0.5
1.328107195064907,1.3408279687828781,0.9,0.5
0.438341800954064,0.44806292683820537,0.9,0.5
0.42719548830537696,0.44023812960530373,0.9,0.5
-0.464234465805929,-0.4532345528688404,0.9,0.5
1.452011652583362,1.4662015223305023,0.9,0.5
0.558626312848659,0.5682523583972762,0.9,0.5
0.5512699016094105,0.5620627500491293,0.9,0.5
-0.3424846392196024,-0.3325786923575381,0.9,0.5
1.2989899339968871,1.3081822140638226,0.9,0.5
0.40507604359095056,0.416303349901158,0.9,0.5
0.39742290901007166,0.4088177827988101,0.9,0.5
-0.49533539993543846,-0.48834170650403347,0.9,0.5
1.4189929029522714,1.4291120052319324,0.9,0.5
0.5286456441843232,0.5374565540264317,0.9,0.5
0.5193551427060289,0.5284991652450634,0.9,0.5
-0.3733763246362122,-0.3645054146644334,0.9,0.5
1.3588186413734096,1.369176416634102,0.9,0.5
0.46054789988023004,0.4746305604880551,0.9,0.5
0.4606575017991251,0.47285056763627165,0.9,0.5
-0.4370782486950119,-0.4285111489958061,0.9,0.5
1.4852043050554862,1.494233427642643,0.9,0.5
0.5864309997479552,0.5955568759116978,0.9,0.5
0.5874962689139005,0.5956565585312991,0.9,0.5
-0.3142880390029198,-0.3028265996934041,0.9,0.5
1.3284312067984487,1.3373104985864028,0.9,0.5
0.4307377422919591,0.4403499195700906,0.9,0.5
0.4297585568641025,0.4370041566994951,0.9,0.5
-0.4692326640650875,-0.4575719134063207,0.9,0.5
1.4545234936968277,1.4629662561396521,0.9,0.5
0.5528344418910128,0.5652230191406413,0.9,0.5
0.5537942972930368,0.5631011502564259,0.9,0.5
-0.3450263964404729,-0.33500038531120446,0.9,0.5
1.3351402237660215,1.346192435133115,0.9,0.5
0.4342069995520459,0.4467440433110537,0.9,0.5
0.4348690572663852,0.4469745429978375,0.9,0.5
-0.46505751282819047,-0.45597769790819237,0.9,0.5
1.4570821737041217,1.4701940917269392,0.9,0.5
0.5575461097536788,0.5729294886106526,0.9,0.5
0.5589873733154006,0.5700434782809253,0.9,0.5
-0.33739904070637944,-0.32943505526765354,0.9,0.5
1.301787454485241,1.3113753308818625,0.9,0.5
0.403580488177664,0.4121055798637942,0.9,0.5
0.40270963281847155,0.4131436102752587,0.9,0.5
-0.49533342939886377,-0.48360904170496066,0.9,0.5
1.4274622975183477,1.437383167172448,0.9,0.5
0.5286205243580244,0.5408906090751794,0.9,0.5
0.5274825317000931,0.5384249985725812,0.9,0.5
-0.3696711304299174,-0.35935035697678847,0.9,0.5
1.3596989449729815,1.3696248808600366,0.9,0.5
0.46713140864220537,0.47797516727671774,0.9,0.5
0.4597975193803284,0.4695858933259952,0.9,0.5
-0.4338657764866913,-0.42204739745814696,0.9,0.5
1.4770691390017028,1.4866396327829106,0.9,0.5
0.5860179629376737,0.5986427762009225,0.9,0.5
0.5796188019971826,0.5907856474630716,0.9,0.5
-0.3135064984914263,-0.3004124447792213,0.9,0.5
1.3276682458536408,1.3401751693379313,0.9,0.5
0.43069416524471726,0.4469244828557656,0.9,0.5
0.4281790131937178,0.4383163163756397,0.9,0.5
-0.46295256250981387,-0.454592490679479,0.9,0.5
1.4498926301597774,1.4576294532649559,0.9,0.5
0.5571323082794445,0.5652045058184151,0.9,0.5
0.547386322645031,0.556768706739806,0.9,0.5
-0.3441499489409046,-0.33547296302055996,0.9,0.5
1.3338452782650978,1.3414617668418718,0.9,0.5
0.4396916324549886,0.4496071359839728,0.9,0.5
0.4325316823878904,0.44362080455154784,0.9,0.5
-0.4611448548388003,-0.449044639795028,0.9,0.5
1.4516134321486631,1.4638762488237969,0.9,0.5
0.5619768526068042,0.5721419850487259,0.9,0.5
0.5546120975085662,0.5620814700946299,0.9,0.5
-0.3392746314712493,-0.3282222254839075,0.9,0.5
1.3016598979697018,1.3090706810419488,0.9,0.5
0.4088516766209237,0.4218666107756409,0.9,0.5
0.4009042061473858,0.4144597853433596,0.9,0.5
-0.49278113843867033,-0.48000659343117424,0.9,0.5
1.4235070312991676,1.4333565248074664,0.9,0.5
0.530515865170174,0.539577534054438,0.9,0.5
0.5213631357886722,0.5322052465105462,0.9,0.5
-0.3699677108494462,-0.3607534587365747,0.9,0.5
1.4855013001808326,1.4963914783225893,0.9,0.625
0.5917414404150534,0.6046367669734295,0.9,0.625
0.5832628310025434,0.5945673738030945,0.9,0.625
-0.30975780822454047,-0.29783104565254825,0.9,0.625
1.6069485312799006,1.6179000741781244,0.9,0.625
0.7124709899309511,0.7245942294477247,0.9,0.625
0.7029615042242963,0.7173141829481504,0.9,0.625
-0.18627289763841315,-0.17727337569589724,0.9,0.625
1.45746279061217,1.4677906719681757,0.9,0.625
0.56330027294196,0.5733626891746069,0.9,0.625
0.5553271225514229,0.5671385309632582,0.9,0.625
-0.3377111736288714,-0.3285389359071458,0.9,0.625
1.57890418446674,1.5908995436034554,0.9,0.625
0.684288536110364,0.6963464492778564,0.9,0.625
0.677729456716386,0.6853102137782894,0.9,0.625
-0.2163043858356905,-0.20576696002567926,0.9,0.625
1.4538055850135971,1.4634821611553803,0.9,0.625
0.5593882126826129,0.5723846524416744,0.9,0.625
0.5530637250039584,0.5653195416175423,0.9,0.625
-0.33824731874705555,-0.32815158181311943,0.9,0.625
1.574613581414314,1.5873234774371205,0.9,0.625
0.6817910221917283,0.6933736703110455,0.9,0.625
0.6774745445294766,0.6839865833432163,0.9,0.625
-0.21761285430065075,-0.21057234815346404,0.9,0.625
1.4229863460233416,1.4363704415004372,0.9,0.625
0.531833333231654,0.5424269317503824,0.9,0.625
0.522196691340194,0.5340974865869162,0.9,0.625
-0.36714531177865123,-0.3607453247765127,0.9,0.625
1.5465196820247897,1.5572858283820206,0.9,0.625
0.6518710888888268,0.6630497025169665,0.9,0.625
0.6469005644242163,0.6547522083120559,0.9,0.625
-0.24718303801563807,-0.2387654148823916,0.9,0.625
1.485711491965543,1.498554439861392,0.9,0.625
0.5881353258289691,0.5954423790543264,0.9,0.625
0.5820552125200694,0.5979810545714155,0.9,0.625
-0.31348120741625524,-0.3047234770060486,0.9,0.625
1.612520935843898,1.6226292236459952,0.9,0.625
0.7105390180321677,0.7204446380470864,0.9,0.625
0.7103359840873539,0.7175314107858716,0.9,0.625
-0.18810783529125047,-0.1802820361909809,0.9,0.625
1.4546908896522084,1.463144753466703,0.9,0.625
0.5557165517622338,0.5655351065068946,0.9,0.625
0.5479515837015366,0.564811439943238,0.9,0.625
-0.34484612781773,-0.3337856201029847,0.9,0.625
1.577129476430139,1.5885974423791676,0.9,0.625
0.678511549721579,0.6929903350992883,0.9,0.625
0.6764253933248635,0.6890942531141412,0.9,0.625
-0.21928492781004164,-0.2095205196868728,0.9,0.625
1.4589631355208899,1.468336714719876,0.9,0.625
0.5600145093017065,0.5693728057925133,0.9,0.625
0.5565035211055082,0.565352517978102,0.9,0.625
-0.3400982895301894,-0.3278260311168514,0.9,0.625
1.5864247346411888,1.593502226622331,0.9,0.625
0.6846478664236566,0.6940788579354433,0.9,0.625
0.6809067033313304,0.6920332666406693,0.9,0.625
-0.2146387197923841,-0.20714729876006163,0.9,0.625
1.4260662337958687,1.434641577036269,0.9,0.625
0.5286299524821062,0.5375357063856726,0.9,0.625
0.5254831027381749,0.5365030286318943,0.9,0.625
-0.37942181992547297,-0.3617793990706878,0.9,0.625
1.5486100423329237,1.5630878445640548,0.9,0.625
0.6532477621511685,0.663045197508324,0.9,0.625
0.6523101850350463,0.6645394764463134,0.9,0.625
-0.24726257137384947,-0.23634589502233355,0.9,0.625
1.4825214589020435,1.4924608235553953,0.9,0.625
0.5917360120112719,0.602376049403768,0.9,0.625
0.5842296356763117,0.5963064516962675,0.9,0.625
-0.3096120526154447,-0.29845670417083814,0.9,0.625
1.6039387001675747,1.6173007709026548,0.9,0.625
0.7121441289128422,0.7251004736364536,0.9,0.625
0.7076986005543461,0.7174538568652531,0.9,0.625
-0.18603528155003676,-0.17274417764746247,0.9,0.625
1.4494286442686786,1.4648434068771135,0.9,0.625
0.559067900717928,0.5718956556569326,0.9,0.625
0.5510645677090603,0.5605509824045767,0.9,0.625
-0.34192127070539285,-0.3310035524573871,0.9,0.625
1.5733524661650344,1.5859973995721794,0.9,0.625
0.6797394882009842,0.693218176050722,0.9,0.625
0.676450563405002,0.6849007955450163,0.9,0.625
-0.21850495341561552,-0.20326957261973372,0.9,0.625
1.4540192740467834,1.4650361470583224,0.9,0.625
0.5627955104179453,0.5728038938919224,0.9,0.625
0.5521326163425487,0.563411852969739,0.9,0.625
-0.3376913161134946,-0.32653187906704984,0.9,0.625
1.577087653879081,1.5867726235037276,0.9,0.625
0.6863188945004569,0.6951223223484915,0.9,0.625
0.676816919169467,0.6899420276980827,0.9,0.625
-0.2128485048577446,-0.20391471617891055,0.9,0.625
1.4235831368590206,1.4325180152825767,0.9,0.625
0.5276685330151887,0.5391997803712038,0.9,0.625
0.5238857609046688,0.5340600654052902,0.9,0.625
-0.3693122715043321,-0.3589778776946828,0.9,0.625
1.541380327966873,1.558048783732116,0.9,0.625
0.6546528431421673,0.6667019593366401,0.9,0.625
0.6430627555694276,0.6565540144104377,0.9,0.625
-0.24615572298696328,-0.23554612495463348,0.9,0.625
0.7201770375700844,0.7306307454815996,0.9,0.75
1.6108247733809746,1.6226439575711602,0.9,0.75
-0.18498419166928926,-0.17297389818100378,0.9,0.75
0.7109184055649347,0.7199795518590102,0.9,0.75
0.8392437472490742,0.8561106447311281,0.9,0.75
1.7336442975265278,1.742816228306327,0.9,0.75
-0.06039373894875612,-0.051007226511687875,0.9,0.75
0.8315210198175328,0.8399805301688061,0.9,0.75
0.6905730327643032,0.6986367229488573,0.9,0.75
1.5762215363329564,1.5895489459614247,0.9,0.75
-0.21588207122922382,-0.2035402331569161,0.9,0.75
0.6777132158710292,0.687235244674308,0.9,0.75
0.8080816271342011,0.8191502459057297,0.9,0.75
1.700766547806738,1.7096209042487052,0.9,0.75
-0.09301639960367297,-0.08469883729299202,0.9,0.75
0.7973210683626325,0.8099729078348542,0.9,0.75
0.6909645344281773,0.703110480035773,0.9,0.75
1.5804891267053818,1.5906114333765535,0.9,0.75
-0.21404970801645604,-0.20193230567551151,0.9,0.75
0.6780769003066395,0.6867007845255482,0.9,0.75
0.8075755529634427,0.8182289541289673,0.9,0.75
1.7007655844574725,1.7124749479159056,0.9,0.75
-0.09359192198606904,-0.08183542091230686,0.9,0.75
0.7968538256291,0.8072709885651409,0.9,0.75
0.658116486369236,0.6682454739784707,0.9,0.75
1.5491470647699477,1.5573306960169355,0.9,0.75
-0.24838110722734702,-0.23227159452230367,0.9,0.75
0.6470279906641118,0.6550093216512581,0.9,0.75
0.7764624532145212,0.7892634426123225,0.9,0.75
1.6688534092981528,1.6791618581952297,0.9,0.75
-0.12523046165668125,-0.11433881986162711,0.9,0.75
0.7665623947187669,0.7799106199222698,0.9,0.75
0.7093554074761738,0.7196405036186825,0.9,0.75
1.6054516424419294,1.6177509762890547,0.9,0.75
-0.1895846685662948,-0.177808498980832,0.9,0.75
0.7074194755235492,0.7179236558920006,0.9,0.75
0.8356164170829222,0.8453673028242179,0.9,0.75
1.7322890236117905,1.7416221099781903,0.9,0.75
-0.06064986727305463,-0.050473609303358084,0.9,0.75
0.834674582091917,0.8430429218576323,0.9,0.75
0.676006974630436,0.6903904732425797,0.9,0.75
1.5760083895581232,1.5861208300762366,0.9,0.75
-0.21657848032917829,-0.2058646987912529,0.9,0.75
0.6769871954096087,0.6893764460996765,0.9,0.75
0.8042748765493202,0.8164510136934277,0.9,0.75
1.7004652903023794,1.712625118400746,0.9,0.75
-0.09187147880250282,-0.07969790828029273,0.9,0.75
0.8045833912223541,0.81325976924772,0.9,0.75
0.6825489293069332,0.6938710502484867,0.9,0.75
1.5779541309548815,1.589364980940685,0.9,0.75
-0.21589552996354344,-0.20270149846258348,0.9,0.75
0.6793304997515892,0.6922514446881395,0.9,0.75
0.809443242563516,0.8196505167895083,0.9,0.75
1.7030461406002257,1.7145808849950968,0.9,0.75
-0.09030531946627439,-0.07669422788302643,0.9,0.75
0.8083389775859934,0.8164028499545569,0.9,0.75
0.6562991967857086,0.6622649077686413,0.9,0.75
1.5497451824742887,1.5621620716448685,0.9,0.75
-0.2469856269127835,-0.23279003943483423,0.9,0.75
0.6524843601154038,0.6617977189217796,0.9,0.75
0.7794360173128805,0.7902860344286095,0.9,0.75
1.6746995521119392,1.6862782004781243,0.9,0.75
-0.11803353702431445,-0.10755922294767198,0.9,0.75
0.7775592022194707,0.7892979445053947,0.9,0.75
0.7155960106552447,0.7298839887148967,0.9,0.75
1.6041542666722692,1.620185581829742,0.9,0.75
-0.18163457121524584,-0.1737942468591391,0.9,0.75
0.705741244625635,0.7145462019047205,0.9,0.75
0.8411362454913135,0.850850434447213,0.9,0.75
1.7287157129432955,1.7384174121931644,0.9,0.75
-0.062214677782984486,-0.051813029456644885,0.9,0.75
0.8255759729577733,0.8377805947363774,0.9,0.75
0.6913513586194517,0.6985276323370315,0.9,0.75
1.5803849939907855,1.587948319071228,0.9,0.75
-0.2106625886480623,-0.19997641813414996,0.9,0.75
0.6771103681931605,0.6878881856085459,0.9,0.75
0.811606327241498,0.8234668993919521,0.9,0.75
1.7009370148559708,1.709740687279576,0.9,0.75
-0.09096830149593309,-0.08176322087282176,0.9,0.75
0.7987927212356043,0.8113743892295568,0.9,0.75
0.6907914964457549,0.6985049710215137,0.9,0.75
1.578522070249102,1.587864100024665,0.9,0.75
-0.2151913151614053,-0.20205131094164785,0.9,0.75
0.6745461270361843,0.68773607272199,0.9,0.75
0.8115100750767927,0.8225697744531377,0.9,0.75
1.698394306538397,1.7074034431177303,0.9,0.75
-0.09098510231115123,-0.08074702190473952,0.9,0.75
0.7990341349563497,0.8094612736398473,0.9,0.75
0.6580695760158872,0.6707361731512207,0.9,0.75
1.5492653602224626,1.5580633258379368,0.9,0.75
-0.2412732490103346,-0.23106393667634395,0.9,0.75
0.6462897883083197,0.6663844646848504,0.9,0.75
0.7790531976638657,0.791688578700175,0.9,0.75
1.6692032460862107,1.6833059098294243,0.9,0.75
-0.11915683056209776,-0.10740656448978224,0.9,0.75
0.7699460384007324,0.7782511069238962,0.9,0.75
0.9349331245608867,0.9453676874374114,0.9,0.875
1.8257992594773358,1.8366975865205346,0.9,0.875
0.035356079630161005,0.0431358478403296,0.9,0.875
0.9218543924915156,0.9313534040195057,0.9,0.875
0.8140359224218685,0.8249940002445961,0.9,0.875
1.7017086313511218,1.716027336107435,0.9,0.875
-0.08917697950646214,-0.07914595114035847,0.9,0.875
0.8031234166063663,0.8111651329567734,0.9,0.875
0.9020629294096277,0.9121773958468959,0.9,0.875
1.7924178941454612,1.8025417108216573,0.9,0.875
0.0017336378907327023,0.011385456511119297,0.9,0.875
0.8907680919586285,0.9006578864169983,0.9,0.875
0.7782543819335409,0.7922363861371154,0.9,0.875
1.671508869026926,1.6797744155304015,0.9,0.875
-0.1210920512126617,-0.11018941028813059,0.9,0.875
0.7681280492975953,0.7774107558001195,0.9,0.875
0.9673965048204206,0.9762489250800017,0.9,0.875
1.856587688427954,1.8637241751916636,0.9,0.875
0.06567364385632952,0.07756259972902686,0.9,0.875
0.9539801531694797,0.9639470787068788,0.9,0.875
0.8454590581378769,0.853179124620219,0.9,0.875
1.7341725771064211,1.7450331069806813,0.9,0.875
-0.05739227316105872,-0.04694343278074199,0.9,0.875
0.8336594049290059,0.8446696311891878,0.9,0.875
0.9336684845920179,0.9432958248208337,0.9,0.875
1.8219570322078158,1.834697191863091,0.9,0.875
0.03251448897462194,0.044389878099508395,0.9,0.875
0.9203976005765699,0.9361748744789351,0.9,0.875
0.8115008369262771,0.824436737275116,0.9,0.875
1.7035373116266033,1.7109038059426946,0.9,0.875
-0.08877233582162455,-0.0806513643363817,0.9,0.875
0.8008296737979217,0.8101713009093812,0.9,0.875
0.9336416950447908,0.943276243945304,0.9,0.875
1.8301034267799188,1.838103399820192,0.9,0.875
0.0350618142149883,0.04389548560265733,0.9,0.875
0.9293765137006271,0.9398389527769602,0.9,0.875
0.808665689051292,0.8205020865599099,0.9,0.875
1.704174867251143,1.7144843948815998,0.9,0.875
-0.09210825942772491,-0.08123947256472594,0.9,0.875
0.8043278384482029,0.8121761236572661,0.9,0.875
0.902338975229391,0.9161018888038124,0.9,0.875
1.7965216708639107,1.8088998355228898,0.9,0.875
7.341162057234547e-4,0.016475014687106607,0.9,0.875
0.8960827585473469,0.9078323776098274,0.9,0.875
0.7750919557348368,0.7889704231445698,0.9,0.875
1.6741094828048937,1.683098390255224,0.9,0.875
-0.1221938538644457,-0.10714384250644243,0.9,0.875
0.7714939805063676,0.7833999441206376,0.9,0.875
0.9637830798942386,0.9760063836532852,0.9,0.875
1.8583138097544893,1.865049383927953,0.9,0.875
0.06482476667866521,0.07457798288335177,0.9,0.875
