vanilla,chocolate,shopped
5.1266134446055895,12.761009000297697,0
12.019340966180359,17.223739138723346,1
13.097956349302939,13.120188375959646,0
9.162558894701249,18.39349786585509,1
12.934347416852654,15.839698611376098,1
9.415787839912642,15.51515215345242,0
8.54147783998425,13.263811068120678,0
11.158759494891822,13.158854635182937,0
11.445441441773898,11.841543125314708,0
14.97184659792935,12.29753097978418,0
7.956668784820133,13.736712594068777,0
12.377047115052806,10.239349222531814,0
9.180450132141681,19.718403361477897,1
12.365835540779319,13.796168694611755,0
11.515863181862802,19.169365082144843,1
14.724069362709395,15.394850025418444,1
9.301411118085575,16.835970141530353,1
9.055872216595159,18.750090211006192,1
12.38904178455346,17.44381517580923,1
7.6438173997466325,18.7548370966719,1
14.193550939006018,15.66675612548362,1
10.797894333058705,16.748075778913172,1
11.050268499602936,19.856436441843556,1
12.126222437106914,12.155402924460105,0
14.784939776335737,15.877789884870875,1
14.130101431935735,11.550916845581892,0
16.294092983242102,14.389398434269328,1
8.33996237724868,10.273625878460756,0
8.353830276441467,16.65255664760665,1
9.693272414795517,22.183500558695542,1
4.978495082166307,13.997435453517301,0
3.1654742182145625,12.986417963661225,0
5.38286443862844,15.492130188830258,0
8.273487040982019,15.417726004261851,0
10.42734317574376,19.736673525790557,1
11.51514747773265,18.132738178154714,1
15.77578732275327,11.945006916619274,0
11.975128144411862,18.761501575272177,1
13.739400431465784,20.240906682832087,1
12.619789256626053,20.84148625526226,1
9.736117525994162,21.394034277428588,1
8.966318565362116,18.309150247067443,1
12.514287101511055,16.052450815293177,1
12.71269208002215,17.289620407178973,1
9.236787525456348,17.404173256489127,1
14.687470066176502,13.585644483577724,1
5.20422506751402,12.157668281644584,0
12.556327074138041,9.774763472718316,0
9.334016577661359,10.074966703455853,0
9.634068872258998,18.665897311157845,1
10.469816122437043,17.488987850479894,1
8.56909377098524,17.774097133317092,1
13.861798062207843,16.329872614792617,1
8.130224222310842,14.762508989371057,0
14.040493932083688,15.77268628313702,1
12.073216341166784,16.87034265574126,1
8.62573763034542,17.133146171173294,1
9.65069484404461,14.58663017238497,0
9.637165124951043,15.46488713308169,1
9.391290830646797,16.805585139902053,1
12.465229026558747,14.402939125712718,1
7.26584846562314,13.464587478850849,0
5.518756520333016,17.456420483542402,0
5.581828885041784,15.249759395785835,0
9.902465444805353,13.985310013973958,0
12.520129752519829,13.179924495376863,0
4.689945869252399,14.862250896512688,0
7.245416937517067,18.365985839500897,1
13.735731035719787,14.232447717881065,1
7.310453453308621,12.467811127085348,0
10.110352949651615,12.10067667072099,0
5.928633196700089,11.544166882523637,0
13.26211344500614,15.675716951411863,1
7.508544614998277,12.066798608060449,0
4.6469767378989975,11.564017204275837,0
13.471206183289578,18.308580496541456,1
9.599048389043578,11.665480304561779,0
6.649680632078148,15.700699874719804,0
7.1953004102886124,17.54195138944363,1
10.9295157866665,17.331573153270202,1
8.353972865708721,14.682272618470181,0
14.786344170465375,16.649203336445744,1
7.595495882999048,12.138621775353872,0
10.955222313253095,15.345788451779557,1
7.085010187010386,16.350885485103003,0
10.195684798998972,15.707885494642738,1
6.29070439726986,6.402797537542437,0
5.695843817737861,11.946729347537811,0
5.989442627254857,19.769382767167755,1
15.805955842697527,9.343279105609419,0
8.537274138685191,16.068752144507066,1
6.671864541120278,15.35654636785363,0
7.302714407394997,16.879987984661632,1
15.553360870289834,16.039064239651303,1
11.422134020415376,11.894108395606436,0
12.557928850975003,16.2540615800369,1
11.601443226921752,11.73725894565047,0
4.744409252500045,16.635736239611497,0
1.6017321127922308,15.711445047767892,0
10.872478561717507,11.604617088974637,0
9.456697440598573,9.161243552325898,0
8.584698056669026,7.660778717954143,0
14.769452231857157,12.844676913699036,0
0.6980316637151613,16.45217272806759,0
9.144885988925132,17.56488298958645,1
13.578834624193583,13.172707401679594,0
6.209119076092389,17.481069644888272,1
15.175883836484623,17.765191722908586,1
7.6106108987486145,21.570742523329773,1
11.826208387617324,13.805581777367015,0
16.974783318933625,16.42846825620965,1
6.470963241243133,5.957889833637539,0
4.15516859235797,14.463637496622235,0
12.101092772618545,15.194914975593827,1
6.139023613758254,10.352743394928734,0
12.139029190568793,10.625166561750632,0
6.023493796576776,12.977323292718665,0
8.342531105135333,15.799444924504831,0
11.29965425271703,12.830256991247747,0
8.349809970425163,16.69287393708559,1
10.782710142536546,13.165447646449302,0
8.12331179527105,14.866277755010051,0
8.199424856381444,13.870176541038848,0
14.715511872244807,12.704773315803426,0
10.298998845230008,15.23256737737572,1
11.869669840331966,13.968499408370903,0
7.900410055794661,17.896913355158055,1
6.64010909984807,19.619652371436665,1
13.621299617473992,12.616534570336107,0
12.789233579802982,18.426988847875023,1
5.322446008674015,11.068038287126338,0
12.604458688966858,16.099142391177256,1
10.235977385733573,13.358094328973698,0
6.083278256865017,15.152420632152719,0
9.942840856623958,15.252671148408535,0
8.472592445223608,14.673294849786881,0
12.018262198199913,15.652085048316254,1
14.9317185759745,14.745627647075287,1
11.981459323478532,16.35291868054603,1
8.671011297719911,11.73378125280674,0
8.424743915650284,15.659390852004908,0
7.2895835752986144,12.385324405325711,0
8.59454088961843,15.36613301807375,0
8.395476946268383,13.485554376148102,0
8.101161034454528,15.525751761332254,0
7.637715854980552,13.448880769012245,0
6.7451466802972035,21.00674308901661,1
15.823164967326889,13.414444076769513,1
10.164899354448126,19.276673707642836,1
9.800525880423026,15.415624617252131,1
14.636630287350846,12.210056089417366,0
9.68919900738913,13.688953492836227,0
7.676227003931118,11.916403745080169,0
9.950678339821224,12.721461749233992,0
9.958870828150928,14.152731290649172,0
9.338107144611872,15.902417838667988,1
6.1577626784227935,9.657810738219393,0
13.608679223491603,14.504050017938983,1
5.268842391264135,10.134481914711248,0
11.03779878572304,15.737201722679728,1
10.433416013866195,13.585909010014715,0
11.387060377873302,17.109819498695032,1
11.645076578346517,9.398881353992026,0
7.799751688407948,12.151523082698686,0
11.799058897363517,14.057625585675137,0
8.213035203456013,18.003625097722896,1
16.640620603006376,19.065965217503244,1
8.903849541099362,11.499633368681293,0
2.0486507671427834,20.423642943623452,1
7.312929732422327,11.83080718496087,0
14.784651730108344,15.828240889689752,1
9.380424908490458,20.39579376436622,1
9.860488861532216,15.892910632644725,1
8.263026148216383,15.885634830777954,0
10.651437049425496,20.035164149216786,1
9.795225143475387,17.13948235319119,1
11.565019353875895,12.589104626107314,0
13.892317201271307,17.287425620563504,1
5.763893702021693,16.41253729775782,0
14.37841212903249,12.169556602358366,0
11.702836426950824,11.612306233290965,0
11.386186969248646,15.623655271508584,1
10.70152123498224,13.297046718183731,0
12.006137707807671,15.041241901186932,1
8.145745191726744,14.455434230310644,0
8.809844279950465,16.377812759334365,1
12.150671947257988,16.92769327738932,1
12.933940185504639,17.78433751102988,1
9.249850579484075,18.67591697000457,1
8.563641104132408,14.587402889276966,0
10.934395138511482,22.10231289204872,1
11.59606263993128,16.420541540680723,1
9.47303987468256,15.515464211053882,0
5.020781515134414,14.46043135467588,0
8.55422519268733,11.816106563720087,0
11.658549001594517,14.385838366610537,0
8.291189932284029,11.918502894703977,0
8.093588070075775,17.139039889443126,1
8.893520005256782,16.23068392385397,1
9.944282533063777,11.96417119649519,0
7.191608595472026,13.94360438961435,0
12.083337207394328,19.346076664685636,1
8.78198775922321,16.829990387837736,1
14.22612799534554,16.84041693380908,1
11.512040867986771,16.339529196448378,1
13.315844451870156,18.64380590276489,1
9.94453255388212,16.93135527603524,1
7.215987902456466,15.34422420010841,0
11.444197186522212,18.51095370928238,1
14.285555117453194,18.74401429854593,1
4.650546132616545,18.864245525232292,1
14.589621916307035,19.13771226146679,1
9.856494088676763,13.209611677032367,0
12.497047909293261,17.1153006034374,1
7.224956327861492,15.52861960855512,0
6.8278036691395805,15.646654997321276,0
14.25284007538435,16.370429606155287,1
12.540903151490065,13.572165926737927,0
4.520459732813185,18.071172534952886,1
7.924340849272625,15.086743125320902,0
10.92821138776102,8.121499299036216,0
9.28717450434191,15.482074765131987,0
9.788776076609624,12.808163921109802,0
15.188058276999882,15.048744206828232,1
13.589852713510894,19.846102003076282,1
9.424910395818223,19.900219701608563,1
6.524226109527885,11.21176397988345,0
9.817650786997937,8.626444838612654,0
12.173044734804042,16.72480182506374,1
8.63963950237304,11.459067550638572,0
10.658797770801284,16.671938358282347,1
10.414273008813836,11.19545638838757,0
8.888073503867439,10.238454825241249,0
7.964858169011647,9.703614068429172,0
13.585381958257008,9.635918003937713,0
12.285687610595382,15.867725278921274,1
11.522011646439386,15.55538332518325,1
13.501614382246192,15.926832421066813,1
12.82555701361316,15.005034321698458,1
6.220145726430058,16.33758906435215,0
12.371008443353018,13.332118311031332,0
11.954618765768078,10.392444231486241,0
9.832236992612428,9.062369735164399,0
13.769269653126791,13.17214550971086,0
13.146923164163468,18.628796947482662,1
10.176587366109793,16.948759280026177,1
8.694484108960044,10.997108508299753,0
10.964754755294733,11.921325410118564,0
6.7360366081001395,14.901658375445013,0
16.063642463400885,12.84475123501058,1
6.553044427017125,15.816943475535671,0
13.790547303700674,16.872390028728724,1
13.056532239780879,20.436351352703365,1
10.946599933676266,16.110641827264413,1
4.946276358387627,14.858906823758261,0
8.401621071306852,11.238414004266765,0
10.074635249510271,12.094768383053099,0
9.41649148817091,17.27407487619546,1
14.19246539227127,12.660277913747082,0
9.775240316673212,14.90820893370542,0
10.893188435749217,17.731656811262383,1
11.861162389135732,22.534142319132737,1
8.762543086011489,17.917879105046794,1
11.5325073085788,8.971880560759764,0
7.134583201637865,13.182001006010772,0
6.982972595959845,17.069741517257707,1
16.334372035006062,13.74746604665569,1
11.34303732859983,15.225068299506075,1
12.09250676696941,10.048843183848419,0
9.74919371548482,15.449105005998039,1
14.171708990621951,20.1442912981873,1
8.080548457424763,15.979695524651685,0
11.48720372760056,16.555329045507403,1
7.269913255891543,16.911408746916408,1
10.238338204612491,20.087333496554184,1
8.7050912172714785,16.710181311810313,1
5.976862698327542,20.90816758075144,1
9.82008426080803,18.211324529172288,1
16.374297232691617,15.304977575067037,1
11.247775177180381,18.82444162765003,1
6.464844636057453,15.96218459619776,0
12.036251301357343,15.443951160255034,1
7.192628351405728,18.25278493753394,1
9.457634785305157,14.300651479878427,0
9.573861580884117,23.819936700431448,1
2.5577698807903815,13.89508281164767,0
8.97623570350619,13.637682526558446,0
6.7966235473473144,17.300875629014005,1
5.158589200451294,20.513044047703936,1
12.28452413192548,15.631395642218042,1
13.16018393684329,18.598550723609847,1
13.619865465495826,17.033173876697816,1
8.092290712066577,15.693975511674662,0
11.633625305358157,16.379748451750757,1
5.694112004702221,15.293842600145691,0
16.10962993746984,12.352914435864147,1
10.942780525436667,19.772235664292857,1
13.051566530817661,14.578738527198658,1
10.642384999505879,17.701723415168825,1
7.586423925460827,14.694919762399032,0
3.1699917833410662,14.01507956950501,0
8.394835016507486,16.48175761273119,1
9.098904337567665,12.537499931633466,0
8.158219217646307,19.034666861910633,1
7.707012230533298,9.753781714395615,0
7.086982694799694,16.239729480482826,0
7.060106097565214,17.312371871756216,1
10.843489456593389,18.71240945776882,1
6.545360377100211,13.89619698329537,0
14.809224551492857,17.257664537290417,1
6.339828093806107,12.848555430400395,0
10.661040703950535,11.402619789683996,0
12.861561137929966,12.026629453951966,0
8.18201492505757,22.675242199380495,1
10.942105338916974,13.629599949704797,0
8.477516039313796,18.876902550669826,1
7.251238439519721,18.851276452730843,1
10.28694054675053,15.0431340881721,0
8.01201703249693,15.480786282852906,0
7.727657130596051,17.125570977282283,1
12.934531944479067,17.61727134656524,1
8.897454217215348,19.10169305566766,1
6.327379671065864,13.191287578034872,0
6.848131337454786,19.80937078610901,1
12.221115804685352,11.105845719247782,0
15.274447164927274,16.831639205473365,1
7.410502526834495,11.49959933956195,0
14.158535587881714,17.29275208625491,1
9.029978883999798,13.805327695479573,0
10.844113697540157,8.95712070431307,0
9.40179561119144,9.090756006656758,0
7.352581682937969,15.281254687100683,0
14.024527726535643,17.60674951390781,1
8.562147890081038,17.54174899752536,1
6.165184726474129,12.931212766669155,0
16.151343908422216,16.013873847034947,1
7.384940065043666,14.072911439581027,0
4.335807033375249,14.494592644911615,0
8.782313212616577,15.943468825945667,1
14.024707986789831,14.739968402748516,1
5.289938640300255,12.625518983574466,0
8.644128040002354,9.02237934970585,0
7.843310723315739,16.00744930668701,0
7.6069610503089,18.17266735790638,1
2.6272938909077936,16.308042878250212,0
8.185775233471107,13.361293429100055,0
12.418952905394885,5.855672433312275,0
14.603926575931492,11.009934988841852,0
6.262347488559572,18.844151779360327,1
9.397288126619815,7.584083187961129,0
12.96383691892602,19.8128910770183,1
6.1919862351666675,13.755117427778984,0
9.88704906554905,17.476418704777778,1
7.633702283917618,13.084998518413329,0
15.751519521083226,12.067181463314927,0
11.133700048086174,18.348493111819586,1
10.914439856558428,16.240468539420995,1
9.559673213963244,16.546132074130657,1
